Relatório Unificado;;;;;;;;;;;;;;;;
Registro;Tipo;Parcela;Empresa;Emissão;Vencimento;Liquidação;Valor Bruto;Centro de Custos;Valor Líquido;Conta;Observações;Competência;Plano de Contas;Cliente / Fornecedor;Status;Adquirente / Bandeira
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/01/2025;20/02/2025;17/03/2025;348,48;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;348,48;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 2968 - PIX;01/2025;102-1 - Vendas de Produtos;SAO LUIZ - UNIDADE ITAIM VILA NOVA CONCEICAO - CNPJ: 06.047.087/0002-10;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/01/2025;20/02/2025;17/03/2025;529,29;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;529,29;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 2967 - PIX;01/2025;102-1 - Vendas de Produtos;SAO LUIZ - UNIDADE ITAIM VILA NOVA CONCEICAO - CNPJ: 06.047.087/0002-10;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/01/2025;20/02/2025;17/03/2025;176,99;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;176,99;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 2965 - PIX;01/2025;102-1 - Vendas de Produtos;HOSPITAL ONCO STAR SP - CNPJ: 28.290.788/0001-37;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/01/2025;20/02/2025;05/03/2025;3412,18;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;3412,18;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3008 - PIX;01/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - JABAQUARA SP - CNPJ: 06.047.087/0038-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/01/2025;20/02/2025;17/03/2025;1034,49;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1034,49;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 2987 - PIX;01/2025;102-1 - Vendas de Produtos;HOSPITAIS INTEGRADOS DA GAVEA - CNPJ: 31.635.857/0001-01;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;20/02/2025;20/02/2025;20/02/2025;0,16;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,16;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT MAIS - Débito Automático;02/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;15/01/2025;20/02/2025;17/03/2025;176,98;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;176,98;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 2964 - PIX;01/2025;102-1 - Vendas de Produtos;PRONCOR;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;24/02/2025;24/02/2025;24/02/2025;757,78;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;757,78;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;DEV PIX MAGAZINE LU24/02 - PIX;02/2025;Estorno de Valores - Entradas;MAGAZINE LUIZA;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;03/02/2025;24/02/2025;21/02/2025;288;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;288;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3025 - PIX;02/2025;102-1 - Vendas de Produtos;PAPAIZ ASSOCIADOS - CNPJ: 62.020.367/0010-15;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;03/02/2025;24/02/2025;12/02/2025;841;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;841;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3026 - PIX;02/2025;102-1 - Vendas de Produtos;BOUTIQUE DENTAL - CNPJ: 14.576.103/0001-09;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;03/02/2025;24/02/2025;12/02/2025;4917,4;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;4917,4;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3028 - PIX;02/2025;102-1 - Vendas de Produtos;FENASEG - RJ CENTRO - CNPJ: 33.623.893/0001-80;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;21/02/2025;25/02/2025;17/03/2025;10211,85;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;10211,85;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3015 - PIX;01/2025;102-1 - Vendas de Produtos;LABORATORIO SAO LUIZ ITAIM - VILA NOVA CONCEICAO - CNPJ:  06.047.087/0004-81;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;25/02/2025;25/02/2025;25/02/2025;1835,4;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1835,4;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;IDENTIFICAR - QUAIS NFES SÃO REFERENTES - PIX;02/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - SANTA LUZIA - BRASILIA DF - CNPJ: 06.047.087/0041-26;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;21/01/2025;25/02/2025;17/03/2025;5481,09;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;5481,09;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3014 - PIX;01/2025;102-1 - Vendas de Produtos;SAO LUIZ - UNIDADE BOTAFOGO - CNPJ: 06.047.087/0011-00;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;23/01/2025;25/02/2025;25/02/2025;1474,5;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1474,5;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3016 - PIX;01/2025;102-1 - Vendas de Produtos;SUL AMERICA - CERQUEIRA CESAR SP - CNPJ: 01.685.053/0002-37;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;11/02/2025;25/02/2025;25/02/2025;14650;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;14650;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3037 - PIX;02/2025;102-1 - Vendas de Produtos;SUL AMERICA - CERQUEIRA CESAR SP - CNPJ: 01.685.053/0002-37;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;12/02/2025;25/02/2025;25/02/2025;3294,15;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;3294,15;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3039 - PIX;02/2025;102-1 - Vendas de Produtos;SUL AMERICA - CERQUEIRA CESAR SP - CNPJ: 01.685.053/0002-37;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;26/02/2025;26/02/2025;26/02/2025;0,04;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,04;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - PIX;02/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;27/02/2025;27/02/2025;27/02/2025;0,11;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,11;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;02/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/02/2025;27/02/2025;21/02/2025;1286,36;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1286,36;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3034 - PIX;02/2025;102-1 - Vendas de Produtos;BOUTIQUE DENTAL - CNPJ: 14.576.103/0001-09;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;28/02/2025;28/02/2025;28/02/2025;1000;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1000;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;PIX TRANSF JULIO S28/02 - PIX;02/2025;302-1 - Receitas Diversas;JULIO SZMUSZ;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/02/2025;28/02/2025;27/02/2025;1573,04;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1573,04;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3048 - PIX;02/2025;102-1 - Vendas de Produtos;BRASILPREV - CNPJ: 27.665.207/0001-31;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;28/01/2025;05/03/2025;05/03/2025;244,2;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;244,2;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3019 - PIX;01/2025;102-1 - Vendas de Produtos;SAO LUIZ - UNIDADE MORUMBI;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;28/01/2025;05/03/2025;25/02/2025;399,44;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;399,44;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3020 - PIX;01/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - CAMPO GRANDE - CNPJ: 06.047.087/0033-16;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;28/01/2025;05/03/2025;25/02/2025;700;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;700;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3021 - PIX;01/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - CAMPO GRANDE - CNPJ: 06.047.087/0033-16;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;03/02/2025;05/03/2025;05/03/2025;770,84;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;770,84;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3027 - PIX;02/2025;102-1 - Vendas de Produtos;HOSPITAL BANGU - CNPJ: 06.047.087/0032-35;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;03/02/2025;05/03/2025;05/03/2025;1683,66;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1683,66;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3029 - PIX;02/2025;102-1 - Vendas de Produtos;HOSPITAL BANGU - CNPJ: 06.047.087/0032-35;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;03/02/2025;05/03/2025;31/03/2025;12495;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;12495;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3024 - PIX;02/2025;102-1 - Vendas de Produtos;HOSPITAL ESPERANCA - BARRA DA TIJUCA - CNPJ: 02.284.062/0005-21;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;06/03/2025;06/03/2025;06/03/2025;0,01;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,01;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;03/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;12/02/2025;06/03/2025;19/02/2025;433,35;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;433,35;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3038 - PIX;02/2025;102-1 - Vendas de Produtos;DENTAL PARTNER COMERCIO DE PRODUTOS E EQUIPAMENTOS ODONTOLOGICOS LTDA.;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;13/02/2025;06/03/2025;28/02/2025;4593,91;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;4593,91;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3040 - PIX;02/2025;102-1 - Vendas de Produtos;BRASILPREV - CNPJ: 27.665.207/0001-31;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/03/2025;07/03/2025;07/03/2025;0,16;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,16;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;03/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;20/02/2025;10/03/2025;13/03/2025;299,71;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;299,71;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3052 - PIX;02/2025;102-1 - Vendas de Produtos;ODONTOPREV S.A.;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;05/02/2025;10/03/2025;05/06/2025;2839,19;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2839,19;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3030 - PIX;02/2025;102-1 - Vendas de Produtos;LABORATORIO SAO LUIZ ITAIM - VILA NOVA CONCEICAO - CNPJ:  06.047.087/0004-81;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/02/2025;10/03/2025;10/03/2025;3531,6;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;3531,6;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3036 - PIX;02/2025;102-1 - Vendas de Produtos;HOSPITAL SAO LUIZ - TATUAPE SP - CNPJ: 06.047.087/0001-39;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/02/2025;10/03/2025;10/03/2025;4945,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;4945,8;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3035 - PIX;02/2025;102-1 - Vendas de Produtos;NITEROI D'OR;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/02/2025;10/03/2025;10/03/2025;1809,75;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1809,75;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3033 - PIX;02/2025;102-1 - Vendas de Produtos;NITEROI D'OR;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;07/02/2025;10/03/2025;16/06/2025;142,69;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;142,69;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3032 - PIX;02/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - ALTO DA MOOCA - CNPJ: 06.047.087/0077-37;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;11/03/2025;11/03/2025;11/03/2025;0,04;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,04;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;03/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;12/03/2025;12/03/2025;12/03/2025;0,11;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,11;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;03/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;13/03/2025;13/03/2025;13/03/2025;0,14;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,14;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;03/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;14/03/2025;14/03/2025;14/03/2025;0,13;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,13;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;03/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;14/02/2025;15/03/2025;16/06/2025;232,2;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;232,2;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3041 - PIX;02/2025;102-1 - Vendas de Produtos;SAO LUIZ - UNIDADE MORUMBI;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;18/03/2025;18/03/2025;18/03/2025;0,15;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,15;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;03/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;19/03/2025;19/03/2025;19/03/2025;0,08;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,08;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;03/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;20/03/2025;20/03/2025;20/03/2025;0,09;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;0,09;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT MAIS - Débito Automático;03/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/02/2025;20/03/2025;20/03/2025;591,9;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;591,9;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3042 - PIX;02/2025;102-1 - Vendas de Produtos;HOSPITAL ESPERANCA / ALIANCA - SANTA CRUZ - CNPJ: 02.284.062/0017-65;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/02/2025;20/03/2025;20/03/2025;329,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;329,8;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3043 - PIX;02/2025;102-1 - Vendas de Produtos;SAO LUIZ - UNIDADE ITAIM VILA NOVA CONCEICAO - CNPJ: 06.047.087/0002-10;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/02/2025;20/03/2025;20/03/2025;259,4;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;259,4;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3044 - PIX;02/2025;102-1 - Vendas de Produtos;SAO LUIZ - UNIDADE ITAIM VILA NOVA CONCEICAO - CNPJ: 06.047.087/0002-10;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/02/2025;20/03/2025;20/03/2025;724,34;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;724,34;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3045 - PIX;02/2025;102-1 - Vendas de Produtos;HOSPITAL SAO LUIZ - TATUAPE SP - CNPJ: 06.047.087/0001-39;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/02/2025;20/03/2025;31/03/2025;4265,4;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;4265,4;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3046 - PIX;02/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - SAO CRISTOVAO RJ - CNPJ: 06.047.087/0010-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;17/02/2025;20/03/2025;15/05/2025;4265,4;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;4265,4;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3047 - PIX;02/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - SAO CRISTOVAO RJ - CNPJ: 06.047.087/0010-20;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;19/02/2025;20/03/2025;31/03/2025;625;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;625;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3049 - PIX;02/2025;102-1 - Vendas de Produtos;REDE DOR SAO LUIZ - CAMPO GRANDE - CNPJ: 06.047.087/0033-16;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;20/02/2025;20/03/2025;20/03/2025;2767,24;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2767,24;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3051 - PIX;02/2025;102-1 - Vendas de Produtos;SAO LUIZ - UNIDADE ITAIM VILA NOVA CONCEICAO - CNPJ: 06.047.087/0002-10;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;24/03/2025;24/03/2025;24/03/2025;1,45;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;1,45;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;REND PAGO APLIC AUT APR - Débito Automático;03/2025;303-2 - Rendimento de Aplic Financeira;ITAU UNIBANCO;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;24/03/2025;24/03/2025;24/03/2025;598,8;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;598,8;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;DEV PIX MERCADO PAG24/03 - PIX;03/2025;Estorno de Valores - Entradas;MERCADO LIVRE;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;20/02/2025;25/03/2025;25/03/2025;2630,3;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;2630,3;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3053 - PIX;02/2025;102-1 - Vendas de Produtos;HOSPITAL SAO LUIZ - TATUAPE SP - CNPJ: 06.047.087/0001-39;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;21/02/2025;25/03/2025;25/03/2025;940,5;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;940,5;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3054 - PIX;02/2025;102-1 - Vendas de Produtos;HOSPITAL RIBEIRAO PIRES - CNPJ: 06.047.087/0097-80;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;21/02/2025;25/03/2025;25/03/2025;193,6;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;193,6;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3056 - PIX;02/2025;102-1 - Vendas de Produtos;HOSPITAL ESPERANCA OLINDA;Liquidado (Conciliado);
Título;A Receber;1/1;A.E.S. COMERCIAL E SERVICOS IMPORTACAO E EXPORTACAO LTDA.;21/02/2025;25/03/2025;25/03/2025;248,88;A.e.s. Comercial e Servicos Importacao e Exportacao Ltda.;248,88;A.E.S. - ITAU - CONTA CORRENTE - 11703-9;Venda de produtos NFE 3057 - PIX;02/2025;102-1 - Vendas de Produtos;HOSPITAL SAO LUIZ - SAO CAETANO DO SUL SP - CNPJ: 06.047.087/0027-78;Liquidado (Conciliado);
